instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,ntemp,ftemp,atemp,natemp,fatemp,hum,nhum,fhum,windspeed,nwindspeed,fwindspeed,casual,registered,cnt,day
10745,2012/3/28,2,1,3,19,0,3,1,1,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.194,12.998,2,41,415,456,1
10746,2012/3/28,2,1,3,20,0,3,1,1,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.2985,19.9995,3,38,324,362,1
10747,2012/3/28,2,1,3,21,0,3,1,1,0.58,23.78,2,0.5455,27.275,2,0.6,60,3,0.2537,16.9979,2,28,233,261,1
10748,2012/3/28,2,1,3,22,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.64,64,3,0.1343,8.9981,1,21,151,172,0
10749,2012/3/28,2,1,3,23,0,3,1,1,0.54,22.14,2,0.5152,25.76,2,0.68,68,3,0.1343,8.9981,1,12,81,93,0
10750,2012/3/29,2,1,3,0,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.68,68,3,0.194,12.998,2,10,38,48,0
10751,2012/3/29,2,1,3,1,0,4,1,1,0.56,22.96,2,0.5303,26.515,2,0.6,60,3,0.1343,8.9981,1,15,18,33,0
10752,2012/3/29,2,1,3,2,0,4,1,1,0.6,24.6,2,0.6061,30.305,3,0.28,28,1,0.2985,19.9995,3,0,6,6,0
10753,2012/3/29,2,1,3,3,0,4,1,1,0.58,23.78,2,0.5455,27.275,2,0.28,28,1,0.2537,16.9979,2,1,4,5,0
10754,2012/3/29,2,1,3,4,0,4,1,1,0.52,21.32,2,0.5,25,2,0.36,36,1,0.2537,16.9979,2,1,8,9,0
10755,2012/3/29,2,1,3,5,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.45,45,2,0.2239,15.0013,2,2,30,32,0
10756,2012/3/29,2,1,3,6,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.59,59,2,0.2537,16.9979,2,3,114,117,0
10757,2012/3/29,2,1,3,7,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.51,51,2,0.3582,23.9994,3,14,353,367,1
10758,2012/3/29,2,1,3,8,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.47,47,2,0.4179,27.9993,3,26,628,654,1
10759,2012/3/29,2,1,3,9,0,4,1,1,0.48,19.68,1,0.4697,23.485,2,0.48,48,2,0.4179,27.9993,3,22,299,321,1
10760,2012/3/29,2,1,3,10,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.47,47,2,0.4478,30.0026,4,42,124,166,1
10761,2012/3/29,2,1,3,11,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.45,45,2,0.4179,27.9993,3,54,166,220,1
10762,2012/3/29,2,1,3,12,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.42,42,2,0.4925,32.9975,4,64,228,292,1
10763,2012/3/29,2,1,3,13,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.44,44,2,0.3284,22.0028,3,50,223,273,1
10764,2012/3/29,2,1,3,14,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.42,42,2,0.3582,23.9994,3,63,175,238,1
10765,2012/3/29,2,1,3,15,0,4,1,1,0.52,21.32,2,0.5,25,2,0.39,39,1,0.3582,23.9994,3,109,198,307,1
10766,2012/3/29,2,1,3,16,0,4,1,1,0.52,21.32,2,0.5,25,2,0.36,36,1,0.3284,22.0028,3,67,321,388,1
10767,2012/3/29,2,1,3,17,0,4,1,1,0.52,21.32,2,0.5,25,2,0.38,38,1,0.3881,26.0027,3,83,620,703,1
10768,2012/3/29,2,1,3,18,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.39,39,1,0.2985,19.9995,3,83,598,681,1
10769,2012/3/29,2,1,3,19,0,4,1,1,0.48,19.68,1,0.4697,23.485,2,0.39,39,1,0.2836,19.0012,3,47,421,468,1
10770,2012/3/29,2,1,3,20,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.38,38,1,0.2985,19.9995,3,34,301,335,1
10771,2012/3/29,2,1,3,21,0,4,1,1,0.44,18.04,1,0.4394,21.97,2,0.44,44,2,0.2836,19.0012,3,10,214,224,1
10772,2012/3/29,2,1,3,22,0,4,1,1,0.42,17.22,1,0.4242,21.21,2,0.44,44,2,0.2836,19.0012,3,17,135,152,0
10773,2012/3/29,2,1,3,23,0,4,1,1,0.42,17.22,1,0.4242,21.21,2,0.47,47,2,0.2985,19.9995,3,17,77,94,0
10774,2012/3/30,2,1,3,0,0,5,1,1,0.4,16.4,1,0.4091,20.455,2,0.47,47,2,0.2985,19.9995,3,10,49,59,0
10775,2012/3/30,2,1,3,1,0,5,1,1,0.38,15.58,1,0.3939,19.695,1,0.5,50,2,0.2836,19.0012,3,6,21,27,0
10776,2012/3/30,2,1,3,2,0,5,1,1,0.36,14.76,1,0.3333,16.665,1,0.53,53,2,0.2985,19.9995,3,1,6,7,0
10777,2012/3/30,2,1,3,3,0,5,1,1,0.34,13.94,1,0.3333,16.665,1,0.61,61,3,0.1343,8.9981,1,0,7,7,0
10778,2012/3/30,2,1,3,4,0,5,1,1,0.34,13.94,1,0.3485,17.425,1,0.53,53,2,0.0896,6.0032,1,1,1,2,0
10779,2012/3/30,2,1,3,5,0,5,1,1,0.32,13.12,1,0.3333,16.665,1,0.61,61,3,0.0896,6.0032,1,0,26,26,0
10780,2012/3/30,2,1,3,6,0,5,1,1,0.32,13.12,1,0.3333,16.665,1,0.57,57,2,0.1343,8.9981,1,5,81,86,0
10781,2012/3/30,2,1,3,7,0,5,1,1,0.32,13.12,1,0.3182,15.91,1,0.57,57,2,0.1642,11.0014,2,9,280,289,1
10782,2012/3/30,2,1,3,8,0,5,1,1,0.32,13.12,1,0.3182,15.91,1,0.66,66,3,0.1642,11.0014,2,38,555,593,1
10783,2012/3/30,2,1,3,9,0,5,1,1,0.34,13.94,1,0.3333,16.665,1,0.57,57,2,0.1642,11.0014,2,29,292,321,1
10784,2012/3/30,2,1,3,10,0,5,1,2,0.36,14.76,1,0.3636,18.18,1,0.57,57,2,0.1045,7.0015,1,50,137,187,1
10785,2012/3/30,2,1,3,11,0,5,1,2,0.36,14.76,1,0.3788,18.94,1,0.53,53,2,0,0,0,48,153,201,1
10786,2012/3/30,2,1,3,12,0,5,1,2,0.38,15.58,1,0.3939,19.695,1,0.54,54,2,0,0,0,62,208,270,1
10787,2012/3/30,2,1,3,13,0,5,1,3,0.4,16.4,1,0.4091,20.455,2,0.5,50,2,0,0,0,44,198,242,1
10788,2012/3/30,2,1,3,14,0,5,1,3,0.4,16.4,1,0.4091,20.455,2,0.54,54,2,0,0,0,56,173,229,1
10789,2012/3/30,2,1,3,15,0,5,1,3,0.42,17.22,1,0.4242,21.21,2,0.54,54,2,0,0,0,73,207,280,1
10790,2012/3/30,2,1,3,16,0,5,1,3,0.4,16.4,1,0.4091,20.455,2,0.62,62,3,0.2836,19.0012,3,75,292,367,1
10791,2012/3/30,2,1,3,17,0,5,1,2,0.4,16.4,1,0.4091,20.455,2,0.62,62,3,0.2239,15.0013,2,93,513,606,1
10792,2012/3/30,2,1,3,18,0,5,1,1,0.42,17.22,1,0.4242,21.21,2,0.54,54,2,0.194,12.998,2,68,492,560,1
10793,2012/3/30,2,1,3,19,0,5,1,1,0.4,16.4,1,0.4091,20.455,2,0.62,62,3,0.2239,15.0013,2,42,353,395,1
10794,2012/3/30,2,1,3,20,0,5,1,1,0.4,16.4,1,0.4091,20.455,2,0.62,62,3,0.1642,11.0014,2,17,192,209,1
10795,2012/3/30,2,1,3,21,0,5,1,1,0.38,15.58,1,0.3939,19.695,1,0.66,66,3,0.1343,8.9981,1,30,190,220,1
10796,2012/3/30,2,1,3,22,0,5,1,1,0.36,14.76,1,0.3485,17.425,1,0.71,71,3,0.1642,11.0014,2,23,130,153,0
10797,2012/3/30,2,1,3,23,0,5,1,1,0.36,14.76,1,0.3788,18.94,1,0.71,71,3,0,0,0,16,107,123,0
10798,2012/3/31,2,1,3,0,0,6,0,1,0.38,15.58,1,0.3939,19.695,1,0.82,82,4,0.194,12.998,2,12,80,92,0
10799,2012/3/31,2,1,3,1,0,6,0,2,0.4,16.4,1,0.4091,20.455,2,0.76,76,3,0.194,12.998,2,17,65,82,0
10800,2012/3/31,2,1,3,2,0,6,0,2,0.42,17.22,1,0.4242,21.21,2,0.77,77,3,0.2537,16.9979,2,14,55,69,0
10801,2012/3/31,2,1,3,3,0,6,0,1,0.4,16.4,1,0.4091,20.455,2,0.82,82,4,0.2537,16.9979,2,10,21,31,0
10802,2012/3/31,2,1,3,4,0,6,0,1,0.42,17.22,1,0.4242,21.21,2,0.77,77,3,0.4179,27.9993,3,4,4,8,0
10803,2012/3/31,2,1,3,5,0,6,0,1,0.4,16.4,1,0.4091,20.455,2,0.82,82,4,0.2239,15.0013,2,0,5,5,0
10804,2012/3/31,2,1,3,6,0,6,0,2,0.36,14.76,1,0.3485,17.425,1,0.87,87,4,0.1642,11.0014,2,7,16,23,0
10805,2012/3/31,2,1,3,7,0,6,0,2,0.36,14.76,1,0.3485,17.425,1,0.87,87,4,0.1642,11.0014,2,5,39,44,1
10806,2012/3/31,2,1,3,8,0,6,0,2,0.36,14.76,1,0.3485,17.425,1,0.87,87,4,0.194,12.998,2,19,126,145,1
10807,2012/3/31,2,1,3,9,0,6,0,2,0.4,16.4,1,0.4091,20.455,2,0.76,76,3,0.194,12.998,2,62,161,223,1
10808,2012/3/31,2,1,3,10,0,6,0,2,0.4,16.4,1,0.4091,20.455,2,0.76,76,3,0.1343,8.9981,1,108,205,313,1
10809,2012/3/31,2,1,3,11,0,6,0,1,0.46,18.86,1,0.4545,22.725,2,0.72,72,3,0.1343,8.9981,1,184,279,463,1
10810,2012/3/31,2,1,3,12,0,6,0,1,0.48,19.68,1,0.4697,23.485,2,0.67,67,3,0,0,0,263,358,621,1
10811,2012/3/31,2,1,3,13,0,6,0,1,0.54,22.14,2,0.5152,25.76,2,0.6,60,3,0.1343,8.9981,1,265,373,638,1
10812,2012/3/31,2,1,3,14,0,6,0,2,0.5,20.5,2,0.4848,24.24,2,0.63,63,3,0.2537,16.9979,2,240,311,551,1
10813,2012/3/31,2,1,3,15,0,6,0,2,0.52,21.32,2,0.5,25,2,0.59,59,2,0.2836,19.0012,3,275,330,605,1
10814,2012/3/31,2,1,3,16,0,6,0,2,0.5,20.5,2,0.4848,24.24,2,0.63,63,3,0.2985,19.9995,3,243,292,535,1
10815,2012/3/31,2,1,3,17,0,6,0,1,0.48,19.68,1,0.4697,23.485,2,0.67,67,3,0.4179,27.9993,3,238,305,543,1
10816,2012/3/31,2,1,3,18,0,6,0,2,0.44,18.04,1,0.4394,21.97,2,0.72,72,3,0.4627,31.0009,4,102,239,341,1
10817,2012/3/31,2,1,3,19,0,6,0,1,0.42,17.22,1,0.4242,21.21,2,0.71,71,3,0.4478,30.0026,4,93,191,284,1
10818,2012/3/31,2,1,3,20,0,6,0,2,0.4,16.4,1,0.4091,20.455,2,0.71,71,3,0.3284,22.0028,3,52,156,208,1
10819,2012/3/31,2,1,3,21,0,6,0,2,0.4,16.4,1,0.4091,20.455,2,0.71,71,3,0.3284,22.0028,3,36,107,143,1
10820,2012/3/31,2,1,3,22,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.71,71,3,0.2537,16.9979,2,40,116,156,0
10821,2012/3/31,2,1,3,23,0,6,0,2,0.36,14.76,1,0.3333,16.665,1,0.76,76,3,0.2836,19.0012,3,12,100,112,0
10822,2012/4/1,2,1,4,0,0,0,0,2,0.36,14.76,1,0.3333,16.665,1,0.76,76,3,0.2537,16.9979,2,8,59,67,0
10823,2012/4/1,2,1,4,1,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.76,76,3,0.1642,11.0014,2,13,49,62,0
10824,2012/4/1,2,1,4,2,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.76,76,3,0.1642,11.0014,2,20,61,81,0
10825,2012/4/1,2,1,4,3,0,0,0,2,0.34,13.94,1,0.3333,16.665,1,0.81,81,4,0.1343,8.9981,1,4,21,25,0
10826,2012/4/1,2,1,4,4,0,0,0,2,0.34,13.94,1,0.3485,17.425,1,0.81,81,4,0.0896,6.0032,1,3,9,12,0
10827,2012/4/1,2,1,4,5,0,0,0,2,0.34,13.94,1,0.3485,17.425,1,0.81,81,4,0.0896,6.0032,1,8,10,18,0
10828,2012/4/1,2,1,4,6,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.76,76,3,0.1343,8.9981,1,9,88,97,0
10829,2012/4/1,2,1,4,7,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.71,71,3,0.1343,8.9981,1,29,55,84,1
10830,2012/4/1,2,1,4,8,0,0,0,2,0.36,14.76,1,0.3636,18.18,1,0.76,76,3,0.0896,6.0032,1,37,88,125,1
10831,2012/4/1,2,1,4,9,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.81,81,4,0.1343,8.9981,1,102,173,275,1
10832,2012/4/1,2,1,4,10,0,0,0,2,0.4,16.4,1,0.4091,20.455,2,0.71,71,3,0.1045,7.0015,1,132,228,360,1
10833,2012/4/1,2,1,4,11,0,0,0,2,0.4,16.4,1,0.4091,20.455,2,0.71,71,3,0.194,12.998,2,180,271,451,1
10834,2012/4/1,2,1,4,12,0,0,0,2,0.42,17.22,1,0.4242,21.21,2,0.67,67,3,0.2239,15.0013,2,187,258,445,1
10835,2012/4/1,2,1,4,13,0,0,0,2,0.44,18.04,1,0.4394,21.97,2,0.62,62,3,0.194,12.998,2,190,274,464,1
10836,2012/4/1,2,1,4,14,0,0,0,2,0.48,19.68,1,0.4697,23.485,2,0.55,55,2,0.2239,15.0013,2,283,278,561,1
10837,2012/4/1,2,1,4,15,0,0,0,1,0.5,20.5,2,0.4848,24.24,2,0.55,55,2,0.2537,16.9979,2,295,278,573,1
10838,2012/4/1,2,1,4,16,0,0,0,1,0.52,21.32,2,0.5,25,2,0.52,52,2,0.2537,16.9979,2,236,275,511,1
10839,2012/4/1,2,1,4,17,0,0,0,1,0.52,21.32,2,0.5,25,2,0.55,55,2,0.2836,19.0012,3,232,323,555,1
10840,2012/4/1,2,1,4,18,0,0,0,1,0.52,21.32,2,0.5,25,2,0.52,52,2,0.2985,19.9995,3,153,279,432,1
10841,2012/4/1,2,1,4,19,0,0,0,1,0.52,21.32,2,0.5,25,2,0.55,55,2,0.2239,15.0013,2,110,236,346,1
10842,2012/4/1,2,1,4,20,0,0,0,2,0.5,20.5,2,0.4848,24.24,2,0.59,59,2,0.2239,15.0013,2,66,166,232,1
10843,2012/4/1,2,1,4,21,0,0,0,2,0.5,20.5,2,0.4848,24.24,2,0.59,59,2,0.1642,11.0014,2,33,101,134,1
10844,2012/4/1,2,1,4,22,0,0,0,3,0.5,20.5,2,0.4848,24.24,2,0.63,63,3,0.1045,7.0015,1,7,61,68,0
10845,2012/4/1,2,1,4,23,0,0,0,3,0.46,18.86,1,0.4545,22.725,2,0.72,72,3,0,0,0,10,53,63,0
10846,2012/4/2,2,1,4,0,0,1,1,3,0.44,18.04,1,0.4394,21.97,2,0.82,82,4,0.1045,7.0015,1,6,11,17,0
10847,2012/4/2,2,1,4,1,0,1,1,3,0.42,17.22,1,0.4242,21.21,2,0.88,88,4,0.0896,6.0032,1,0,5,5,0
10848,2012/4/2,2,1,4,2,0,1,1,3,0.44,18.04,1,0.4394,21.97,2,0.94,94,4,0.1343,8.9981,1,2,3,5,0
10849,2012/4/2,2,1,4,4,0,1,1,1,0.4,16.4,1,0.4091,20.455,2,0.76,76,3,0.4925,32.9975,4,2,2,4,0
10850,2012/4/2,2,1,4,5,0,1,1,1,0.4,16.4,1,0.4091,20.455,2,0.76,76,3,0.4925,32.9975,4,2,22,24,0
10851,2012/4/2,2,1,4,6,0,1,1,1,0.36,14.76,1,0.3182,15.91,1,0.71,71,3,0.4627,31.0009,4,6,104,110,0
10852,2012/4/2,2,1,4,7,0,1,1,1,0.34,13.94,1,0.303,15.15,1,0.66,66,3,0.3881,26.0027,3,12,294,306,1
10853,2012/4/2,2,1,4,8,0,1,1,1,0.36,14.76,1,0.3333,16.665,1,0.57,57,2,0.3284,22.0028,3,36,553,589,1
10854,2012/4/2,2,1,4,9,0,1,1,1,0.38,15.58,1,0.3939,19.695,1,0.54,54,2,0.3582,23.9994,3,52,265,317,1
10855,2012/4/2,2,1,4,10,0,1,1,1,0.4,16.4,1,0.4091,20.455,2,0.5,50,2,0.5224,35.0008,4,85,119,204,1
10856,2012/4/2,2,1,4,11,0,1,1,1,0.42,17.22,1,0.4242,21.21,2,0.47,47,2,0.4478,30.0026,4,81,128,209,1
10857,2012/4/2,2,1,4,12,0,1,1,1,0.44,18.04,1,0.4394,21.97,2,0.44,44,2,0.4478,30.0026,4,100,181,281,1
10858,2012/4/2,2,1,4,13,0,1,1,1,0.46,18.86,1,0.4545,22.725,2,0.36,36,1,0.2985,19.9995,3,97,184,281,1
10859,2012/4/2,2,1,4,14,0,1,1,1,0.46,18.86,1,0.4545,22.725,2,0.31,31,1,0.4179,27.9993,3,127,141,268,1
10860,2012/4/2,2,1,4,15,0,1,1,1,0.48,19.68,1,0.4697,23.485,2,0.33,33,1,0.4179,27.9993,3,132,192,324,1
10861,2012/4/2,2,1,4,16,0,1,1,1,0.5,20.5,2,0.4848,24.24,2,0.34,34,1,0.3284,22.0028,3,104,291,395,1
10862,2012/4/2,2,1,4,17,0,1,1,1,0.5,20.5,2,0.4848,24.24,2,0.29,29,1,0.2836,19.0012,3,128,601,729,1
10863,2012/4/2,2,1,4,18,0,1,1,1,0.5,20.5,2,0.4848,24.24,2,0.27,27,1,0.2537,16.9979,2,75,543,618,1
10864,2012/4/2,2,1,4,19,0,1,1,1,0.5,20.5,2,0.4848,24.24,2,0.27,27,1,0.2537,16.9979,2,66,428,494,1
10865,2012/4/2,2,1,4,20,0,1,1,1,0.46,18.86,1,0.4545,22.725,2,0.31,31,1,0.1642,11.0014,2,48,281,329,1
10866,2012/4/2,2,1,4,21,0,1,1,1,0.46,18.86,1,0.4545,22.725,2,0.28,28,1,0.1343,8.9981,1,24,214,238,1
10867,2012/4/2,2,1,4,22,0,1,1,1,0.42,17.22,1,0.4242,21.21,2,0.44,44,2,0.194,12.998,2,17,106,123,0
10868,2012/4/2,2,1,4,23,0,1,1,1,0.44,18.04,1,0.4394,21.97,2,0.35,35,1,0.1642,11.0014,2,6,60,66,0
10869,2012/4/3,2,1,4,0,0,2,1,1,0.4,16.4,1,0.4091,20.455,2,0.43,43,2,0.1343,8.9981,1,1,32,33,0
10870,2012/4/3,2,1,4,1,0,2,1,1,0.38,15.58,1,0.3939,19.695,1,0.46,46,2,0.2239,15.0013,2,0,11,11,0
10871,2012/4/3,2,1,4,2,0,2,1,1,0.36,14.76,1,0.3485,17.425,1,0.53,53,2,0.1642,11.0014,2,0,5,5,0
10872,2012/4/3,2,1,4,3,0,2,1,1,0.38,15.58,1,0.3939,19.695,1,0.46,46,2,0,0,0,0,3,3,0
10873,2012/4/3,2,1,4,4,0,2,1,1,0.32,13.12,1,0.3333,16.665,1,0.66,66,3,0.0896,6.0032,1,0,1,1,0
10874,2012/4/3,2,1,4,5,0,2,1,1,0.32,13.12,1,0.3333,16.665,1,0.66,66,3,0.0896,6.0032,1,2,25,27,0
10875,2012/4/3,2,1,4,6,0,2,1,1,0.3,12.3,1,0.3182,15.91,1,0.61,61,3,0.0896,6.0032,1,2,98,100,0
10876,2012/4/3,2,1,4,7,0,2,1,1,0.32,13.12,1,0.3333,16.665,1,0.66,66,3,0.0896,6.0032,1,14,327,341,1
10877,2012/4/3,2,1,4,8,0,2,1,1,0.34,13.94,1,0.3636,18.18,1,0.57,57,2,0,0,0,27,577,604,1
10878,2012/4/3,2,1,4,9,0,2,1,1,0.42,17.22,1,0.4242,21.21,2,0.38,38,1,0.0896,6.0032,1,54,354,408,1
10879,2012/4/3,2,1,4,10,0,2,1,1,0.44,18.04,1,0.4394,21.97,2,0.33,33,1,0,0,0,77,142,219,1
10880,2012/4/3,2,1,4,11,0,2,1,1,0.48,19.68,1,0.4697,23.485,2,0.23,23,1,0,0,0,91,167,258,1
10881,2012/4/3,2,1,4,12,0,2,1,1,0.52,21.32,2,0.5,25,2,0.25,25,1,0,0,0,101,230,331,1
10882,2012/4/3,2,1,4,13,0,2,1,1,0.56,22.96,2,0.5303,26.515,2,0.19,19,1,0.2537,16.9979,2,120,225,345,1
10883,2012/4/3,2,1,4,14,0,2,1,1,0.56,22.96,2,0.5303,26.515,2,0.21,21,1,0.2239,15.0013,2,120,191,311,1
10884,2012/4/3,2,1,4,15,0,2,1,1,0.6,24.6,2,0.5909,29.545,2,0.2,20,1,0.194,12.998,2,109,207,316,1
10885,2012/4/3,2,1,4,16,0,2,1,1,0.62,25.42,2,0.6061,30.305,3,0.21,21,1,0.1642,11.0014,2,145,340,485,1
10886,2012/4/3,2,1,4,17,0,2,1,1,0.62,25.42,2,0.6061,30.305,3,0.17,17,1,0.194,12.998,2,123,634,757,1
10887,2012/4/3,2,1,4,18,0,2,1,1,0.6,24.6,2,0.6061,30.305,3,0.26,26,1,0.1642,11.0014,2,139,661,800,1
10888,2012/4/3,2,1,4,19,0,2,1,1,0.56,22.96,2,0.5303,26.515,2,0.26,26,1,0.1045,7.0015,1,98,460,558,1
10889,2012/4/3,2,1,4,20,0,2,1,1,0.56,22.96,2,0.5303,26.515,2,0.24,24,1,0.1343,8.9981,1,54,325,379,1
10890,2012/4/3,2,1,4,21,0,2,1,1,0.54,22.14,2,0.5152,25.76,2,0.45,45,2,0,0,0,33,210,243,1
10891,2012/4/3,2,1,4,22,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.51,51,2,0,0,0,25,133,158,0
10892,2012/4/3,2,1,4,23,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.59,59,2,0,0,0,13,66,79,0
10893,2012/4/4,2,1,4,0,0,3,1,1,0.48,19.68,1,0.4697,23.485,2,0.48,48,2,0,0,0,18,23,41,0
10894,2012/4/4,2,1,4,1,0,3,1,1,0.46,18.86,1,0.4545,22.725,2,0.59,59,2,0,0,0,0,11,11,0
10895,2012/4/4,2,1,4,2,0,3,1,1,0.46,18.86,1,0.4545,22.725,2,0.51,51,2,0,0,0,0,5,5,0
10896,2012/4/4,2,1,4,3,0,3,1,1,0.44,18.04,1,0.4394,21.97,2,0.58,58,2,0.0896,6.0032,1,0,3,3,0
10897,2012/4/4,2,1,4,4,0,3,1,1,0.42,17.22,1,0.4242,21.21,2,0.67,67,3,0.0896,6.0032,1,0,1,1,0
10898,2012/4/4,2,1,4,5,0,3,1,1,0.42,17.22,1,0.4242,21.21,2,0.67,67,3,0.0896,6.0032,1,0,27,27,0
10899,2012/4/4,2,1,4,6,0,3,1,2,0.42,17.22,1,0.4242,21.21,2,0.58,58,2,0,0,0,6,120,126,0
10900,2012/4/4,2,1,4,7,0,3,1,2,0.44,18.04,1,0.4394,21.97,2,0.62,62,3,0,0,0,12,354,366,1
10901,2012/4/4,2,1,4,8,0,3,1,2,0.44,18.04,1,0.4394,21.97,2,0.72,72,3,0.1045,7.0015,1,31,653,684,1
10902,2012/4/4,2,1,4,9,0,3,1,2,0.48,19.68,1,0.4697,23.485,2,0.55,55,2,0.1343,8.9981,1,47,316,363,1
10903,2012/4/4,2,1,4,10,0,3,1,2,0.54,22.14,2,0.5152,25.76,2,0.45,45,2,0.1343,8.9981,1,68,99,167,1
10904,2012/4/4,2,1,4,11,0,3,1,2,0.6,24.6,2,0.6212,31.06,3,0.43,43,2,0.3582,23.9994,3,61,152,213,1
10905,2012/4/4,2,1,4,12,0,3,1,2,0.6,24.6,2,0.6212,31.06,3,0.46,46,2,0.4179,27.9993,3,73,210,283,1
10906,2012/4/4,2,1,4,13,0,3,1,2,0.6,24.6,2,0.6212,31.06,3,0.46,46,2,0.2537,16.9979,2,70,181,251,1
10907,2012/4/4,2,1,4,14,0,3,1,2,0.62,25.42,2,0.6212,31.06,3,0.46,46,2,0.194,12.998,2,82,176,258,1
10908,2012/4/4,2,1,4,15,0,3,1,2,0.64,26.24,2,0.6212,31.06,3,0.44,44,2,0.2836,19.0012,3,86,182,268,1
10909,2012/4/4,2,1,4,16,0,3,1,2,0.64,26.24,2,0.6212,31.06,3,0.44,44,2,0.2836,19.0012,3,86,304,390,1
10910,2012/4/4,2,1,4,17,0,3,1,1,0.66,27.06,2,0.6212,31.06,3,0.41,41,2,0.2985,19.9995,3,99,645,744,1
10911,2012/4/4,2,1,4,18,0,3,1,1,0.66,27.06,2,0.6212,31.06,3,0.41,41,2,0.2537,16.9979,2,113,646,759,1
10912,2012/4/4,2,1,4,19,0,3,1,1,0.66,27.06,2,0.6212,31.06,3,0.39,39,1,0.2239,15.0013,2,75,419,494,1
10913,2012/4/4,2,1,4,20,0,3,1,1,0.64,26.24,2,0.6212,31.06,3,0.27,27,1,0.2239,15.0013,2,39,333,372,1
10914,2012/4/4,2,1,4,21,0,3,1,1,0.6,24.6,2,0.6061,30.305,3,0.23,23,1,0.3284,22.0028,3,43,255,298,1
10915,2012/4/4,2,1,4,22,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.22,22,1,0.1642,11.0014,2,30,151,181,0
10916,2012/4/4,2,1,4,23,0,3,1,1,0.52,21.32,2,0.5,25,2,0.23,23,1,0.4179,27.9993,3,19,112,131,0
10917,2012/4/5,2,1,4,0,0,4,1,1,0.52,21.32,2,0.5,25,2,0.23,23,1,0.4179,27.9993,3,12,33,45,0
10918,2012/4/5,2,1,4,1,0,4,1,1,0.48,19.68,1,0.4697,23.485,2,0.27,27,1,0.3284,22.0028,3,4,9,13,0
10919,2012/4/5,2,1,4,2,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.33,33,1,0.4478,30.0026,4,7,11,18,0
10920,2012/4/5,2,1,4,3,0,4,1,1,0.42,17.22,1,0.4242,21.21,2,0.41,41,2,0.2985,19.9995,3,0,5,5,0
10921,2012/4/5,2,1,4,4,0,4,1,1,0.38,15.58,1,0.3939,19.695,1,0.43,43,2,0.2836,19.0012,3,0,1,1,0
10922,2012/4/5,2,1,4,5,0,4,1,1,0.38,15.58,1,0.3939,19.695,1,0.43,43,2,0.2836,19.0012,3,1,28,29,0
10923,2012/4/5,2,1,4,6,0,4,1,1,0.36,14.76,1,0.3333,16.665,1,0.46,46,2,0.3284,22.0028,3,8,118,126,0
10924,2012/4/5,2,1,4,7,0,4,1,1,0.34,13.94,1,0.3333,16.665,1,0.49,49,2,0.194,12.998,2,15,339,354,1
10925,2012/4/5,2,1,4,8,0,4,1,1,0.36,14.76,1,0.3485,17.425,1,0.46,46,2,0.2239,15.0013,2,28,610,638,1
10926,2012/4/5,2,1,4,9,0,4,1,1,0.4,16.4,1,0.4091,20.455,2,0.37,37,1,0.2537,16.9979,2,61,290,351,1
10927,2012/4/5,2,1,4,10,0,4,1,1,0.42,17.22,1,0.4242,21.21,2,0.35,35,1,0.2836,19.0012,3,88,158,246,1
10928,2012/4/5,2,1,4,11,0,4,1,2,0.42,17.22,1,0.4242,21.21,2,0.38,38,1,0.2239,15.0013,2,109,159,268,1
10929,2012/4/5,2,1,4,12,0,4,1,1,0.44,18.04,1,0.4394,21.97,2,0.33,33,1,0,0,0,66,210,276,1
10930,2012/4/5,2,1,4,13,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.31,31,1,0,0,0,89,202,291,1
10931,2012/4/5,2,1,4,14,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.33,33,1,0.1642,11.0014,2,143,144,287,1
